cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABarapaa:70,ABarapaa,70,7268,-17732,165,173,7268,24.0,434,156,42,256261
ABarapaa:71,ABarapaa,71,7016,-17984,-77,-78,7016,22.0,440,162,42,228734
ABarapaa:72,ABarapaa,72,7067,-17933,-26,-24,7067,22.0,430,160,42,253797
ABarapaa:73,ABarapaa,73,7260,-17740,134,141,7260,24.0,420,160,42,239086
ABarapaa:74,ABarapaa,74,7225,-17775,153,167,7225,23.0,422,164,42,247522
ABarapaa:75,ABarapaa,75,7101,-17899,-7,-1,7101,25.0,426,158,46,320545
ABarapaa:76,ABarapaa,76,7238,-17762,85,81,7238,24.0,434,162,42,242886
ABarapaa:77,ABarapaa,77,7146,-17854,-40,-45,7146,24.0,446,168,42,212696
ABarapaa:78,ABarapaa,78,7175,-17825,-18,-9,7175,23.0,448,168,42,248877
ABarapaa:79,ABarapaa,79,7096,-17904,-171,-170,7096,24.0,432,168,42,219992
ABarapaa:80,ABarapaa,80,7241,-17759,41,41,7241,22.0,434,170,42,224727
ABarapap:66,ABarapap,66,6777,-18223,-172,-174,6777,16.0,362,206,38,115462
ABarapap:67,ABarapap,67,6998,-18002,31,25,6998,18.0,356,198,42,121324
ABarapap:68,ABarapap,68,6938,-18062,18,24,6938,16.0,364,188,42,123155
ABarapap:69,ABarapap,69,6972,-18028,-54,-44,6972,16.0,362,198,42,109406
ABarapap:70,ABarapap,70,6986,-18014,-32,-33,6986,15.0,366,192,38,111027
ABarapap:71,ABarapap,71,7016,-17984,-15,2,7016,15.0,374,198,42,129647
ABarapap:72,ABarapap,72,7027,-17973,78,74,7027,14.0,368,194,46,172250
ABarapap:73,ABarapap,73,7052,-17948,25,32,7052,16.0,360,200,42,116535
ABarapap:74,ABarapap,74,7052,-17948,25,32,7052,15.3,366,204,42,116535
ABarapap:75,ABarapap,75,7052,-17948,25,32,7052,14.7,372,208,42,116535
ABarapap:76,ABarapap,76,7056,-17944,-24,-26,7056,14.0,378,212,42,119719
ABarapap:77,ABarapap,77,7172,-17828,28,21,7172,19.0,376,214,46,171570
ABarapap:78,ABarapap,78,7067,-17933,-97,-96,7067,17.0,380,216,42,134331
ABarapap:79,ABarapap,79,7270,-17730,127,136,7270,17.0,364,222,46,177443
ABarapap:80,ABarapap,80,7130,-17870,-48,-47,7130,17.0,364,212,46,186006
ABarapp:45,ABarapp,45,0,0,0,0,0,19.0,373,243,42,0
ABarapp:46,ABarapp,46,6915,-18085,339,338,6915,19.0,364,238,46,226807
ABarapp:47,ABarapp,47,6579,-18421,-27,-27,6579,21.0,358,222,38,210162
ABarapp:48,ABarapp,48,6551,-18449,-113,-113,6551,21.0,362,236,34,158831
ABarapp:49,ABarapp,49,6614,-18386,69,69,6614,21.0,360,242,34,157454
ABarapp:50,ABarapp,50,6904,-18096,157,157,6904,21.0,362,244,38,209595
ABarapp:51,ABarapp,51,6714,-18286,-24,-24,6714,19.0,356,244,46,249278
ABarapp:52,ABarapp,52,6789,-18211,92,94,6789,16.0,348,236,50,293316
ABarapp:53,ABarapp,53,6699,-18301,-70,-73,6699,18.0,346,244,54,357569
ABarapp:54,ABarapp,54,6832,-18168,67,63,6832,17.0,344,238,50,291467
ABarapp:55,ABarapp,55,6792,-18208,-10,-10,6792,16.0,356,240,46,234854
ABarapp:56,ABarapp,56,6951,-18049,70,70,6951,18.0,356,236,50,314098
ABarapp:57,ABarapp,57,7026,-17974,57,59,7026,15.0,350,240,54,368003
ABarapp:58,ABarapp,58,6962,-18038,31,31,6962,16.0,344,246,50,332873
ABarapp:59,ABarapp,59,6999,-18001,25,25,6999,15.0,338,238,54,386599
ABarapp:60,ABarapp,60,6973,-18027,0,-2,6973,17.0,328,238,54,385114
ABarapp:61,ABarapp,61,7031,-17969,20,23,7031,18.0,320,236,50,215876
ABarapp:62,ABarapp,62,7115,-17885,108,108,7115,15.0,316,228,50,220668
ABarapp:63,ABarapp,63,7041,-17959,60,60,7041,17.0,316,232,50,238910
ABarapp:64,ABarapp,64,6898,-18102,-72,-72,6898,17.0,316,238,50,250556
ABarapp:65,ABarapp,65,7013,-17987,92,92,7013,19.0,312,248,46,207389
ABarapp:66,ABarapp,66,6932,-18068,2,0,6932,18.0,320,244,42,192625
ABarappa:67,ABarappa,67,6852,-18148,-132,-116,6852,17.0,324,230,34,79854
ABarappa:68,ABarappa,68,6992,-18008,139,132,6992,16.0,334,226,42,121965
ABarappa:69,ABarappa,69,6969,-18031,9,13,6969,16.0,334,226,42,121965
ABarappa:70,ABarappa,70,6988,-18012,31,39,6988,15.0,326,216,42,117873
ABarappa:71,ABarappa,71,7183,-17817,170,174,7183,18.0,330,210,42,132035
ABarappa:72,ABarappa,72,7136,-17864,84,94,7136,17.0,328,208,42,136886
ABarappa:73,ABarappa,73,6995,-18005,-15,-13,6995,19.0,312,194,42,133206
ABarappa:74,ABarappa,74,7211,-17789,90,93,7211,21.0,318,192,42,175100
ABarappa:75,ABarappa,75,7093,-17907,42,39,7093,22.0,328,178,46,220782
ABarappa:76,ABarappa,76,7162,-17838,56,57,7162,22.0,348,180,46,220599
ABarappa:77,ABarappa,77,7206,-17794,147,134,7206,25.0,360,176,42,222791
ABarappa:78,ABarappa,78,7220,-17780,-29,-30,7220,26.0,376,178,42,245925
ABarappa:79,ABarappa,79,7255,-17745,39,32,7255,27.0,370,178,46,321556
ABarappa:80,ABarappa,80,7381,-17619,73,75,7381,28.0,374,180,42,280747
ABarappp:67,ABarappp,67,7063,-17937,159,157,7063,17.0,288,274,38,108362
ABarappp:68,ABarappp,68,6905,-18095,-99,-63,6905,17.0,290,270,38,99024
ABarappp:69,ABarappp,69,6930,-18070,-92,-85,6930,19.0,296,272,38,95424
ABarappp:70,ABarappp,70,7011,-17989,-85,-53,7011,18.0,290,262,42,132631
ABarappp:71,ABarappp,71,7044,-17956,34,52,7044,19.0,288,246,42,132667
ABarappp:72,ABarappp,72,7221,-17779,168,176,7221,22.0,290,240,42,169104
ABarappp:73,ABarappp,73,7164,-17836,130,134,7164,26.0,290,232,42,187941
ABarappp:74,ABarappp,74,7139,-17861,-52,-53,7139,28.0,292,224,46,269959
ABarappp:75,ABarappp,75,7135,-17865,1,0,7135,27.0,300,224,42,198792
ABarappp:76,ABarappp,76,7210,-17790,70,65,7210,25.0,306,222,42,181835
ABarappp:77,ABarappp,77,6988,-18012,-94,-87,6988,25.0,322,218,42,204711
ABarappp:78,ABarappp,78,7194,-17806,-2,6,7194,23.0,328,212,42,204394
ABarappp:79,ABarappp,79,7177,-17823,-33,-28,7177,23.0,320,212,46,235264
ABarappp:80,ABarappp,80,7330,-17670,50,70,7330,26.0,328,220,46,308456
ABarp:15,ABarp,15,6719,-18281,-82,-96,6719,38.0,378,212,62,1692142
ABarp:16,ABarp,16,6966,-18034,98,98,6966,45.0,372,210,46,831956
ABarp:17,ABarp,17,7598,-17402,685,685,7598,40.0,354,188,54,962471
ABarp:18,ABarp,18,8263,-16737,1448,1448,8263,43.0,360,194,62,1287870
ABarp:19,ABarp,19,8222,-16778,1475,1475,8222,44.0,368,186,66,1831734
ABarp:20,ABarp,20,8693,-16307,1871,1871,8693,45.0,370,188,66,2115214
ABarp:21,ABarp,21,8498,-16502,1646,1646,8498,46.0,362,186,66,2299154
ABarp:22,ABarp,22,8105,-16895,1283,1283,8105,47.0,366,192,70,2921679
ABarp:23,ABarp,23,8007,-16993,1112,1112,8007,47.0,368,200,70,3142680
ABarp:24,ABarp,24,8149,-16851,1409,1409,8149,46.0,362,194,74,4176497
ABarp:25,ABarp,25,7864,-17136,985,985,7864,48.0,338,190,66,2729873
ABarp:26,ABarp,26,7335,-17665,513,513,7335,45.0,352,192,74,3537520
ABarp:27,ABarp,27,6735,-18265,45,45,6735,41.0,352,206,50,940466
ABarpa:28,ABarpa,28,6687,-18313,-240,-240,6687,42.0,372,176,46,665454
ABarpa:29,ABarpa,29,7556,-17444,747,747,7556,42.0,392,178,50,781852
ABarpa:30,ABarpa,30,7660,-17340,861,861,7660,45.0,404,182,58,1122537
ABarpa:31,ABarpa,31,8272,-16728,1483,1483,8272,44.0,440,182,58,1373338
ABarpa:32,ABarpa,32,8170,-16830,1405,1405,8170,42.0,440,180,58,1525226
ABarpa:33,ABarpa,33,7964,-17036,1273,1273,7964,42.0,428,176,62,1896326
ABarpa:34,ABarpa,34,8155,-16845,1382,1382,8155,42.0,426,178,58,1684640
ABarpa:35,ABarpa,35,8009,-16991,1216,1216,8009,43.0,424,180,62,2081410
ABarpa:36,ABarpa,36,7873,-17127,1052,1052,7873,43.0,416,176,62,2073273
ABarpa:37,ABarpa,37,7917,-17083,1047,1048,7917,44.0,416,180,66,2454635
ABarpa:38,ABarpa,38,7904,-17096,1044,1044,7904,46.0,412,178,62,2148877
ABarpa:39,ABarpa,39,7934,-17066,1064,1064,7934,45.0,418,178,62,2252769
ABarpa:40,ABarpa,40,7670,-17330,812,812,7670,44.0,428,186,66,2477276
ABarpa:41,ABarpa,41,7827,-17173,902,902,7827,45.0,430,190,62,2045094
ABarpa:42,ABarpa,42,7975,-17025,1017,1017,7975,46.0,432,182,62,2112308
ABarpa:43,ABarpa,43,8118,-16882,1173,1173,8118,48.0,428,188,62,2304361
ABarpa:44,ABarpa,44,7888,-17112,860,860,7888,45.0,416,188,62,2379785
ABarpa:45,ABarpa,45,7066,-17934,-34,-34,7066,43.0,418,192,58,1551784
ABarpa:46,ABarpa,46,6776,-18224,-247,-247,6776,41.0,418,192,50,961464
ABarpaa:47,ABarpaa,47,7393,-17607,282,282,7393,40.0,462,176,42,584389
ABarpaa:48,ABarpaa,48,7816,-17184,608,608,7816,42.0,464,184,46,673378
ABarpaa:49,ABarpaa,49,7783,-17217,760,760,7783,41.0,478,176,50,770005
ABarpaa:50,ABarpaa,50,7770,-17230,757,757,7770,42.0,480,170,54,1048797
ABarpaa:51,ABarpaa,51,8005,-16995,952,952,8005,41.0,478,174,54,1156547
ABarpaa:52,ABarpaa,52,7928,-17072,782,782,7928,41.0,462,170,54,1174224
ABarpaa:53,ABarpaa,53,7965,-17035,901,901,7965,42.0,468,172,54,1252760
ABarpaa:54,ABarpaa,54,8000,-17000,798,798,8000,43.0,470,174,54,1255609
ABarpaa:55,ABarpaa,55,7975,-17025,684,684,7975,42.0,464,172,54,1301067
ABarpaa:56,ABarpaa,56,8198,-16802,950,950,8198,45.0,468,176,54,1402463
ABarpaa:57,ABarpaa,57,8001,-16999,654,654,8001,43.0,456,174,54,1335612
ABarpaa:58,ABarpaa,58,8115,-16885,808,808,8115,45.0,450,174,54,1363139
ABarpaa:59,ABarpaa,59,8069,-16931,647,647,8069,43.0,436,170,54,1313689
ABarpaa:60,ABarpaa,60,8057,-16943,644,644,8057,45.0,430,168,54,1317755
ABarpaa:61,ABarpaa,61,8066,-16934,708,708,8066,45.0,438,168,54,993690
ABarpaa:62,ABarpaa,62,8006,-16994,692,692,8006,43.0,420,170,54,1008149
ABarpaa:63,ABarpaa,63,7784,-17216,432,432,7784,44.0,422,176,54,999064
ABarpaa:64,ABarpaa,64,7421,-17579,102,102,7421,43.0,426,178,50,732769
ABarpaaa:65,ABarpaaa,65,7038,-17962,-291,-300,7038,41.0,430,158,38,348595
ABarpaaa:66,ABarpaaa,66,7245,-17755,11,10,7245,36.0,442,152,38,304393
ABarpaaa:67,ABarpaaa,67,7637,-17363,440,439,7637,37.0,432,150,42,375497
ABarpaaa:68,ABarpaaa,68,7715,-17285,584,590,7715,36.0,464,150,42,372356
ABarpaaa:69,ABarpaaa,69,7605,-17395,483,483,7605,36.0,464,152,42,383436
ABarpaaa:70,ABarpaaa,70,7778,-17222,497,497,7778,34.0,474,158,42,410248
ABarpaaa:71,ABarpaaa,71,7701,-17299,438,438,7701,35.0,490,162,42,423655
ABarpaaa:72,ABarpaaa,72,7486,-17514,261,261,7486,35.0,486,162,42,444503
ABarpaaa:73,ABarpaaa,73,7795,-17205,489,491,7795,36.0,482,160,42,450493
ABarpaaa:74,ABarpaaa,74,7857,-17143,595,594,7857,37.0,474,158,46,597442
ABarpaaa:75,ABarpaaa,75,7779,-17221,545,545,7779,40.0,478,158,42,534116
ABarpaaa:76,ABarpaaa,76,7680,-17320,249,254,7680,40.0,496,168,42,577702
ABarpaaa:77,ABarpaaa,77,7931,-17069,526,532,7931,43.0,504,178,46,731857
ABarpaaa:78,ABarpaaa,78,7998,-17002,532,529,7998,41.0,510,180,42,635783
ABarpaaa:79,ABarpaaa,79,7997,-17003,670,670,7997,44.0,508,180,46,796399
ABarpaaa:80,ABarpaaa,80,7885,-17115,556,556,7885,44.0,502,176,46,793542
ABarpaap:65,ABarpaap,65,7119,-17881,-183,-203,7119,43.0,402,186,38,371323
ABarpaap:66,ABarpaap,66,7430,-17570,-4,-5,7430,44.0,408,174,42,480604
ABarpaap:67,ABarpaap,67,7802,-17198,504,501,7802,47.0,412,164,46,523331
ABarpaap:68,ABarpaap,68,7619,-17381,341,346,7619,43.0,416,164,46,494454
ABarpaap:69,ABarpaap,69,7734,-17266,499,499,7734,45.0,414,162,46,518702
ABarpaap:70,ABarpaap,70,7780,-17220,435,435,7780,44.0,424,166,46,544950
ABarpaap:71,ABarpaap,71,7682,-17318,340,340,7682,43.0,432,164,46,546269
ABarpaap:72,ABarpaap,72,7817,-17183,450,450,7817,43.0,428,168,46,578133
ABarpaap:73,ABarpaap,73,7822,-17178,510,510,7822,44.0,424,164,46,584704
ABarpaap:74,ABarpaap,74,7607,-17393,222,228,7607,43.0,422,162,46,587071
ABarpaap:75,ABarpaap,75,7693,-17307,288,287,7693,45.0,422,166,46,625902
ABarpaap:76,ABarpaap,76,7647,-17353,120,125,7647,46.0,442,178,46,668013
ABarpaap:77,ABarpaap,77,7752,-17248,250,243,7752,49.0,454,194,50,852279
ABarpaap:78,ABarpaap,78,7867,-17133,368,370,7867,51.0,462,202,50,860663
ABarpaap:79,ABarpaap,79,7822,-17178,286,288,7822,52.0,454,202,46,673553
ABarpaap:80,ABarpaap,80,7753,-17247,180,181,7753,51.0,444,204,50,896185
ABarpap:47,ABarpap,47,6859,-18141,-32,-32,6859,35.0,400,208,38,342007
ABarpap:48,ABarpap,48,7210,-17790,275,275,7210,36.0,402,216,42,319217
ABarpap:49,ABarpap,49,7282,-17718,431,431,7282,34.0,406,220,46,416406
ABarpap:50,ABarpap,50,7216,-17784,282,282,7216,35.0,388,224,54,635997
ABarpap:51,ABarpap,51,7224,-17776,382,382,7224,34.0,384,228,50,598737
ABarpap:52,ABarpap,52,7094,-17906,221,221,7094,34.0,382,236,54,739053
ABarpap:53,ABarpap,53,7089,-17911,210,211,7089,33.0,384,230,54,741369
ABarpap:54,ABarpap,54,7392,-17608,421,421,7392,34.0,386,232,50,633177
ABarpap:55,ABarpap,55,7194,-17806,137,137,7194,33.0,386,238,50,617064
ABarpap:56,ABarpap,56,7370,-17630,275,275,7370,34.0,386,248,50,658091
ABarpap:57,ABarpap,57,7471,-17529,306,306,7471,33.0,388,246,50,620154
ABarpap:58,ABarpap,58,7223,-17777,91,91,7223,33.0,384,246,54,716501
ABarpap:59,ABarpap,59,7587,-17413,397,397,7587,34.0,378,246,50,654783
ABarpap:60,ABarpap,60,7635,-17365,449,450,7635,35.0,370,242,54,806186
ABarpap:61,ABarpap,61,7440,-17560,175,175,7440,36.0,370,236,50,477480
ABarpap:62,ABarpap,62,7371,-17629,181,181,7371,34.0,360,244,50,480736
ABarpap:63,ABarpap,63,7423,-17577,226,227,7423,35.0,352,244,50,432655
ABarpap:64,ABarpap,64,7150,-17850,72,71,7150,34.0,356,256,50,502478
ABarpap:65,ABarpap,65,7332,-17668,125,125,7332,35.0,352,262,46,421325
ABarpap:66,ABarpap,66,7135,-17865,-73,-73,7135,33.0,358,254,46,427020
ABarpap:67,ABarpap,67,7060,-17940,-178,-178,7060,34.0,370,236,42,370253
ABarpapa:68,ABarpapa,68,7086,-17914,-37,-37,7086,31.0,390,212,34,172067
ABarpapa:69,ABarpapa,69,7274,-17726,136,144,7274,32.0,398,206,42,262869
ABarpapa:70,ABarpapa,70,7066,-17934,-29,-24,7066,29.0,398,200,42,252298
ABarpapa:71,ABarpapa,71,7256,-17744,-6,-6,7256,31.0,418,208,46,303287
ABarpapa:72,ABarpapa,72,7203,-17797,116,116,7203,31.0,400,214,46,341385
ABarpapa:73,ABarpapa,73,7184,-17816,48,48,7184,35.0,396,212,42,295465
ABarpapa:74,ABarpapa,74,7294,-17706,30,30,7294,33.0,392,212,42,301112
ABarpapa:75,ABarpapa,75,7412,-17588,164,161,7412,38.0,388,208,42,336906
ABarpapa:76,ABarpapa,76,7371,-17629,-24,-20,7371,36.0,400,202,46,453390
ABarpapa:77,ABarpapa,77,7453,-17547,79,75,7453,41.0,406,206,42,432468
ABarpapa:78,ABarpapa,78,7690,-17310,256,252,7690,40.0,414,204,46,588030
ABarpapa:79,ABarpapa,79,7657,-17343,217,236,7657,44.0,408,210,46,631433
ABarpapa:80,ABarpapa,80,7530,-17470,134,139,7530,42.0,402,210,46,672183
ABarpapp:68,ABarpapp,68,7139,-17861,94,94,7139,31.0,350,258,34,170235
ABarpapp:69,ABarpapp,69,7558,-17442,388,388,7558,34.0,346,260,38,197632
ABarpapp:70,ABarpapp,70,7255,-17745,107,107,7255,32.0,344,260,42,212329
ABarpapp:71,ABarpapp,71,7170,-17830,-9,-9,7170,31.0,340,258,42,221824
ABarpapp:72,ABarpapp,72,7304,-17696,133,133,7304,32.0,336,256,42,257469
ABarpapp:73,ABarpapp,73,7197,-17803,-7,-7,7197,37.0,328,250,42,301137
ABarpapp:74,ABarpapp,74,7622,-17378,346,346,7622,38.0,328,248,42,327001
ABarpapp:75,ABarpapp,75,7301,-17699,12,16,7301,39.0,328,242,46,437134
ABarpapp:76,ABarpapp,76,7502,-17498,144,143,7502,40.0,334,244,42,375669
ABarpapp:77,ABarpapp,77,7517,-17483,181,179,7517,40.0,340,240,46,459483
ABarpapp:78,ABarpapp,78,7452,-17548,41,37,7452,43.0,350,236,42,429544
ABarpapp:79,ABarpapp,79,7337,-17663,-14,-14,7337,43.0,346,252,46,552732
ABarpapp:80,ABarpapp,80,7395,-17605,-39,-38,7395,42.0,350,260,46,523657
ABarpp:28,ABarpp,28,6999,-18001,184,184,6999,46.0,304,212,46,688754
ABarpp:29,ABarpp,29,7680,-17320,802,802,7680,45.0,302,224,46,688172
ABarpp:30,ABarpp,30,7543,-17457,732,732,7543,47.0,296,228,58,1077411
ABarpp:31,ABarpp,31,8064,-16936,1211,1211,8064,47.0,284,230,58,1231341
ABarpp:32,ABarpp,32,8249,-16751,1405,1405,8249,46.0,276,228,62,1828883
ABarpp:33,ABarpp,33,8300,-16700,1502,1502,8300,49.0,270,226,62,2112188
ABarpp:34,ABarpp,34,8547,-16453,1661,1661,8547,48.0,274,222,58,1861131
ABarpp:35,ABarpp,35,8454,-16546,1541,1541,8454,50.0,272,222,62,2337111
ABarpp:36,ABarpp,36,7889,-17111,990,990,7889,50.0,270,218,62,2211521
ABarpp:37,ABarpp,37,8031,-16969,1042,1042,8031,51.0,276,224,62,2133269
ABarpp:38,ABarpp,38,8105,-16895,1129,1129,8105,48.0,282,220,62,2363900
ABarpp:39,ABarpp,39,8001,-16999,1017,1017,8001,51.0,284,222,62,2274396
ABarpp:40,ABarpp,40,8101,-16899,1056,1056,8101,50.0,288,224,62,2416113
ABarpp:41,ABarpp,41,8226,-16774,1155,1155,8226,51.0,284,224,62,2290524
ABarpp:42,ABarpp,42,7967,-17033,861,861,7967,51.0,284,226,62,2204645
ABarpp:43,ABarpp,43,8034,-16966,969,968,8034,52.0,280,238,62,2121959
ABarpp:44,ABarpp,44,7658,-17342,547,552,7658,50.0,276,234,62,2045508
ABarpp:45,ABarpp,45,7887,-17113,870,907,7887,45.0,294,238,62,2315747
ABarpp:46,ABarpp,46,7822,-17178,749,758,7822,46.0,304,240,62,2228054
ABarpp:47,ABarpp,47,7213,-17787,137,137,7213,45.0,328,244,62,1644401
ABarpp:48,ABarpp,48,6838,-18162,-272,-272,6838,47.0,344,236,50,1014217
ABarppa:49,ABarppa,49,7127,-17873,-16,-16,7127,47.0,380,204,38,542423
ABarppa:50,ABarppa,50,7803,-17197,657,657,7803,49.0,374,194,46,695879
ABarppa:51,ABarppa,51,7904,-17096,764,764,7904,48.0,376,206,54,1010565
ABarppa:52,ABarppa,52,8033,-16967,890,890,8033,51.0,372,202,54,1148594
ABarppa:53,ABarppa,53,8198,-16802,1080,1080,8198,49.0,368,196,54,1257160
ABarppa:54,ABarppa,54,8355,-16645,1075,1075,8355,48.0,378,192,54,1312305
ABarppa:55,ABarppa,55,8085,-16915,791,791,8085,49.0,384,206,54,1406024
ABarppa:56,ABarppa,56,8029,-16971,730,730,8029,50.0,384,218,54,1386351
ABarppa:57,ABarppa,57,8137,-16863,674,674,8137,49.0,374,222,54,1397804
ABarppa:58,ABarppa,58,8185,-16815,795,795,8185,50.0,370,222,54,1430851
ABarppa:59,ABarppa,59,8027,-16973,554,550,8027,49.0,366,226,58,1598420
ABarppa:60,ABarppa,60,7763,-17237,388,390,7763,51.0,368,226,58,1619010
ABarppa:61,ABarppa,61,7953,-17047,505,507,7953,51.0,364,228,58,1229471
ABarppa:62,ABarppa,62,8099,-16901,704,705,8099,49.0,356,240,58,1157159
ABarppa:63,ABarppa,63,7813,-17187,355,363,7813,49.0,358,244,58,1267387
ABarppa:64,ABarppa,64,7844,-17156,396,396,7844,50.0,358,244,54,1173956
ABarppa:65,ABarppa,65,7799,-17201,368,368,7799,49.0,350,250,54,1182273
ABarppa:66,ABarppa,66,7474,-17526,72,72,7474,49.0,346,236,54,1112059
ABarppa:67,ABarppa,67,7269,-17731,-127,-127,7269,50.0,348,226,46,699293
ABarppaa:68,ABarppaa,68,7383,-17617,-38,-49,7383,50.0,374,220,38,424829
ABarppaa:69,ABarppaa,69,7780,-17220,398,393,7780,52.0,380,212,38,419769
ABarppaa:70,ABarppaa,70,7885,-17115,361,367,7885,52.0,382,206,42,531169
ABarppaa:71,ABarppaa,71,8144,-16856,817,817,8144,53.0,392,200,46,643316
ABarppaa:72,ABarppaa,72,8039,-16961,678,678,8039,52.0,392,204,46,675219
ABarppaa:73,ABarppaa,73,7896,-17104,454,454,7896,53.0,388,208,46,706162
ABarppaa:74,ABarppaa,74,8124,-16876,673,673,8124,52.0,390,206,46,710008
ABarppaa:75,ABarppaa,75,7629,-17371,140,140,7629,54.0,386,204,46,756376
ABarppaa:76,ABarppaa,76,7954,-17046,353,347,7954,52.0,398,214,46,754994
ABarppaa:77,ABarppaa,77,7678,-17322,150,150,7678,54.0,404,230,46,736808
ABarppaa:78,ABarppaa,78,7880,-17120,366,361,7880,53.0,412,240,50,918291
ABarppaa:79,ABarppaa,79,7680,-17320,151,148,7680,53.0,404,244,46,757859
ABarppaa:80,ABarppaa,80,8015,-16985,464,475,8015,52.0,400,254,46,781427
ABarppap:68,ABarppap,68,7043,-17957,-365,-369,7043,48.0,328,236,34,318979
ABarppap:69,ABarppap,69,7703,-17297,281,286,7703,51.0,328,236,42,462394
ABarppap:70,ABarppap,70,7740,-17260,285,283,7740,51.0,328,242,46,559548
ABarppap:71,ABarppap,71,7859,-17141,332,332,7859,53.0,334,244,46,586513
ABarppap:72,ABarppap,72,8098,-16902,630,623,8098,53.0,322,244,42,533674
ABarppap:73,ABarppap,73,7886,-17114,411,417,7886,54.0,312,252,46,675113
ABarppap:74,ABarppap,74,7895,-17105,323,324,7895,53.0,310,258,46,665581
ABarppap:75,ABarppap,75,7971,-17029,449,448,7971,54.0,312,258,46,675941
ABarppap:76,ABarppap,76,8140,-16860,588,585,8140,52.0,322,264,46,720002
ABarppap:77,ABarppap,77,7905,-17095,377,379,7905,52.0,330,274,46,697227
ABarppap:78,ABarppap,78,7796,-17204,271,290,7796,51.0,336,290,46,706304
ABarppap:79,ABarppap,79,7927,-17073,347,368,7927,52.0,332,304,46,709121
ABarppap:80,ABarppap,80,7721,-17279,103,116,7721,51.0,332,310,46,741971
ABarppp:49,ABarppp,49,7002,-17998,-86,-86,7002,44.0,308,226,42,540235
ABarppp:50,ABarppp,50,7554,-17446,489,489,7554,44.0,298,224,46,582215
ABarppp:51,ABarppp,51,7395,-17605,317,319,7395,43.0,284,224,50,715077
ABarppp:52,ABarppp,52,7646,-17354,500,498,7646,46.0,268,228,50,869317
ABarppp:53,ABarppp,53,7780,-17220,646,647,7780,46.0,266,228,50,941702
ABarppp:54,ABarppp,54,7901,-17099,645,649,7901,48.0,268,226,50,1058617
ABarppp:55,ABarppp,55,8248,-16752,935,935,8248,49.0,270,230,54,1332344
ABarppp:56,ABarppp,56,7866,-17134,514,514,7866,50.0,274,242,50,1100790
ABarppp:57,ABarppp,57,8020,-16980,570,569,8020,49.0,274,250,54,1301763
ABarppp:58,ABarppp,58,7719,-17281,387,386,7719,47.0,270,246,54,1197801
ABarppp:59,ABarppp,59,7911,-17089,554,556,7911,47.0,274,240,54,1284405
ABarppp:60,ABarppp,60,7896,-17104,492,496,7896,47.0,270,248,54,1263121
ABarppp:61,ABarppp,61,7936,-17064,505,508,7936,46.0,268,254,54,949021
ABarppp:62,ABarppp,62,7724,-17276,375,368,7724,45.0,266,266,54,923764
ABarppp:63,ABarppp,63,7778,-17222,337,341,7778,45.0,266,266,54,830730
ABarppp:64,ABarppp,64,7595,-17405,220,218,7595,44.0,272,268,54,837010
ABarppp:65,ABarppp,65,7600,-17400,246,245,7600,43.0,262,264,54,838413
ABarppp:66,ABarppp,66,7659,-17341,226,226,7659,43.0,268,258,54,783620
ABarppp:67,ABarppp,67,7606,-17394,215,215,7606,42.0,260,262,50,654963
ABarppp:68,ABarppp,68,7194,-17806,25,25,7194,40.0,260,262,46,503739
ABarppp:69,ABarppp,69,7246,-17754,-98,-98,7246,45.0,266,250,42,660379
ABarpppa:70,ABarpppa,70,7353,-17647,55,41,7353,43.0,286,224,38,375279
ABarpppa:71,ABarpppa,71,7648,-17352,234,232,7648,47.0,290,210,42,439681
ABarpppa:72,ABarpppa,72,7668,-17332,300,312,7668,48.0,284,204,46,596401
ABarpppa:73,ABarpppa,73,7692,-17308,179,180,7692,50.0,278,206,46,640735
ABarpppa:74,ABarpppa,74,7806,-17194,311,329,7806,49.0,270,214,46,686363
ABarpppa:75,ABarpppa,75,7718,-17282,295,317,7718,48.0,264,226,42,554451
ABarpppa:76,ABarpppa,76,7690,-17310,244,254,7690,47.0,270,234,42,556102
ABarpppa:77,ABarpppa,77,7548,-17452,48,89,7548,49.0,280,238,42,554287
ABarpppa:78,ABarpppa,78,7800,-17200,376,402,7800,47.0,284,252,46,647572
ABarpppa:79,ABarpppa,79,7794,-17206,348,350,7794,48.0,278,258,46,657302
ABarpppa:80,ABarpppa,80,7817,-17183,285,305,7817,49.0,280,256,46,745970
ABarpppp:70,ABarpppp,70,7445,-17555,173,173,7445,45.0,248,280,38,356316
ABarpppp:71,ABarpppp,71,7616,-17384,212,212,7616,47.0,250,282,42,428461
ABarpppp:72,ABarpppp,72,7629,-17371,88,99,7629,47.0,234,294,46,522108
ABarpppp:73,ABarpppp,73,7547,-17453,9,20,7547,48.0,220,300,46,557017
ABarpppp:74,ABarpppp,74,7690,-17310,-96,-45,7690,47.0,212,296,46,602742
ABarpppp:75,ABarpppp,75,8034,-16966,420,470,8034,48.0,204,292,42,510995
ABarpppp:76,ABarpppp,76,7916,-17084,297,330,7916,47.0,216,292,42,474153
ABarpppp:77,ABarpppp,77,7923,-17077,-83,159,7923,47.0,216,294,46,619813
ABarpppp:78,ABarpppp,78,7765,-17235,-183,162,7765,48.0,220,296,42,515422
ABarpppp:79,ABarpppp,79,7645,-17355,-304,-31,7645,49.0,220,294,46,639519
