cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight,zraw
ABplapppap:230,ABplapppap,230,11366,-13634,-135,-158,11366,41.6,541,362,32,345003,17.5
ABplapppapa:290,ABplapppapa,290,0,0,0,0,0,0,0,0,0,0,0
ABplapppapp:290,ABplapppapp,290,0,0,0,0,0,0,0,0,0,0,0
ABplapppappa:405,ABplapppappa,405,0,0,0,0,0,0,0,0,0,0,0
ABplapppappp:405,ABplapppappp,405,0,0,0,0,0,0,0,0,0,0,0
ABplapppp:172,ABplapppp,172,11353,-13647,-193,-132,11353,14.9,539,391,39,680536,28.3
ABplappppa:230,ABplappppa,230,11249,-13751,-68,-69,11249,32.6,576,371,34,480491,21.1
ABplappppp:230,ABplappppp,230,11308,-13692,-200,-169,11308,50.6,570,341,33,355554,13.9
ABplp:52,ABplp,52,12663,-12337,808,808,12663,-29.3,385,358,63,2378606,46.2
ABplpa:74,ABplpa,74,12373,-12627,234,237,12373,-33.9,370,379,62,2435055,48.1
ABplpaa:104,ABplpaa,104,12057,-12943,-155,-156,12057,-45.3,355,376,52,1559386,52.7
ABplpaaa:133,ABplpaaa,133,11684,-13316,-93,-95,11684,-30.6,207,377,45,878089,46.7
ABplpaaaa:172,ABplpaaaa,172,11252,-13748,-65,-67,11252,15.2,218,393,39,599175,28.2
ABplpaaaaa:220,ABplpaaaaa,220,11179,-13821,-167,-154,11179,25.5,242,371,34,571843,24
ABplpaaaaaa:290,ABplpaaaaaa,290,0,0,0,0,0,0,0,0,0,0,0
ABplpaaaaap:290,ABplpaaaaap,290,0,0,0,0,0,0,0,0,0,0,0
ABplpaaaap:220,ABplpaaaap,220,11206,-13794,-27,-28,11206,29.7,285,383,35,533230,22.3
ABplpaaaapa:285,ABplpaaaapa,285,0,0,0,0,0,0,0,0,0,0,0
ABplpaaaapp:285,ABplpaaaapp,285,0,0,0,0,0,0,0,0,0,0,0
ABplpaaap:172,ABplpaaap,172,11221,-13779,-63,-63,11221,19.7,267,408,39,589436,26.4
ABplpaaapa:220,ABplpaaapa,220,11186,-13814,-13,-17,11186,34.7,299,396,38,712232,20.3
ABplpaaapaa:305,ABplpaaapaa,305,0,0,0,0,0,0,0,0,0,0,0
ABplpaaapap:305,ABplpaaapap,305,0,0,0,0,0,0,0,0,0,0,0
ABplpaaapp:220,ABplpaaapp,220,11199,-13801,5,19,11199,24.6,310,415,38,757383,24.4
ABplpaaappa:290,ABplpaaappa,290,0,0,0,0,0,0,0,0,0,0,0
ABplpaaappaa:410,ABplpaaappaa,410,0,0,0,0,0,0,0,0,0,0,0
ABplpaaappap:410,ABplpaaappap,410,0,0,0,0,0,0,0,0,0,0,0
ABplpaaappp:290,ABplpaaappp,290,0,0,0,0,0,0,0,0,0,0,0
ABplpaap:133,ABplpaap,133,11685,-13315,-108,-107,11685,-40.7,272,363,45,826441,50.8
ABplpaapa:172,ABplpaapa,172,11332,-13668,-27,-31,11332,-3.8,251,406,40,727879,35.9
ABplpaapaa:225,ABplpaapaa,225,11201,-13799,-88,-96,11201,11.9,245,397,34,620729,29.5
ABplpaapaaa:305,ABplpaapaaa,305,0,0,0,0,0,0,0,0,0,0,0
ABplpaapaap:305,ABplpaapaap,305,0,0,0,0,0,0,0,0,0,0,0
ABplpaapap:225,ABplpaapap,225,11284,-13716,19,14,11284,9.2,279,412,35,646932,30.5
ABplpaapapa:310,ABplpaapapa,310,0,0,0,0,0,0,0,0,0,0,0
ABplpaapapp:310,ABplpaapapp,310,0,0,0,0,0,0,0,0,0,0,0
ABplpaapp:172,ABplpaapp,172,11304,-13696,-40,-44,11304,-2.1,314,417,40,723895,35.2
ABplpaappa:215,ABplpaappa,215,11249,-13751,-51,-67,11249,1.6,306,407,37,727623,33.7
ABplpaappaa:290,ABplpaappaa,290,0,0,0,0,0,0,0,0,0,0,0
ABplpaappap:290,ABplpaappap,290,0,0,0,0,0,0,0,0,0,0,0
ABplpaappp:215,ABplpaappp,215,11224,-13776,-76,-78,11224,6.7,337,423,35,641105,31.6
ABplpaapppa:280,ABplpaapppa,280,0,0,0,0,0,0,0,0,0,0,0
ABplpaapppp:280,ABplpaapppp,280,0,0,0,0,0,0,0,0,0,0,0
ABplpaappppa:400,ABplpaappppa,400,0,0,0,0,0,0,0,0,0,0,0
ABplpaappppp:400,ABplpaappppp,400,0,0,0,0,0,0,0,0,0,0,0
ABplpap:104,ABplpap,104,11997,-13003,-139,-137,11997,-16.2,426,405,52,1457801,40.9
ABplpapa:133,ABplpapa,133,11657,-13343,-41,-40,11657,-9.8,273,411,46,849346,38.3
ABplpapaa:172,ABplpapaa,172,11170,-13830,-10,-10,11170,49.6,279,380,38,359346,14.2
ABplpapaaa:220,ABplpapaaa,220,11138,-13862,-4,-6,11138,53.6,316,352,33,319389,12.6
ABplpapaaaa:305,ABplpapaaaa,305,0,0,0,0,0,0,0,0,0,0,0
ABplpapaaap:305,ABplpapaaap,305,0,0,0,0,0,0,0,0,0,0,0
ABplpapaap:220,ABplpapaap,220,11125,-13875,-90,-103,11125,44.3,345,362,32,314384,16.4
ABplpapaapa:300,ABplpapaapa,300,0,0,0,0,0,0,0,0,0,0,0
ABplpapaapp:300,ABplpapaapp,300,0,0,0,0,0,0,0,0,0,0,0
ABplpapap:172,ABplpapap,172,11179,-13821,-33,-36,11179,43.7,327,393,39,374793,16.6
ABplpapapa:220,ABplpapapa,220,11113,-13887,-49,-42,11113,57.8,372,353,31,231408,10.9
ABplpapapaa:285,ABplpapapaa,285,0,0,0,0,0,0,0,0,0,0,0
ABplpapapap:285,ABplpapapap,285,0,0,0,0,0,0,0,0,0,0,0
ABplpapapp:220,ABplpapapp,220,11135,-13865,-76,-72,11135,63.3,408,343,30,182833,8.7
ABplpapappa:295,ABplpapappa,295,0,0,0,0,0,0,0,0,0,0,0
ABplpapappp:295,ABplpapappp,295,0,0,0,0,0,0,0,0,0,0,0
ABplpapp:133,ABplpapp,133,11647,-13353,-109,-108,11647,-10,354,410,47,849115,38.4
ABplpappa:172,ABplpappa,172,11136,-13864,-34,-35,11136,57.3,344,373,42,303899,11.1
ABplpappaa:210,ABplpappaa,210,11076,-13924,-39,-40,11076,66.5,347,309,36,238564,7.4
ABplpappaaa:265,ABplpappaaa,265,0,0,0,0,0,0,0,0,0,0,0
ABplpappaap:265,ABplpappaap,265,0,0,0,0,0,0,0,0,0,0,0
ABplpappap:210,ABplpappap,210,11146,-13854,-41,-38,11146,57.2,381,307,32,258010,11.1
ABplpappp:172,ABplpappp,172,11189,-13811,-16,-15,11189,59.8,406,370,39,271255,10.1
ABplpapppa:222,ABplpapppa,222,11871,-13129,566,558,11871,68.7,403,294,34,217459,6.5
ABplpapppaa:280,ABplpapppaa,280,0,0,0,0,0,0,0,0,0,0,0
ABplpapppap:280,ABplpapppap,280,0,0,0,0,0,0,0,0,0,0,0
ABplpapppp:222,ABplpapppp,222,11960,-13040,388,440,11960,73.2,452,306,33,187961,4.7
ABplpappppa:285,ABplpappppa,285,0,0,0,0,0,0,0,0,0,0,0
ABplpappppp:285,ABplpappppp,285,0,0,0,0,0,0,0,0,0,0,0
ABplpp:74,ABplpp,74,12514,-12486,341,341,12514,-37.2,465,348,59,2249116,49.4
ABplppa:104,ABplppa,104,12293,-12707,34,55,12293,-47.3,448,343,52,1563958,53.5
ABplppaa:133,ABplppaa,133,11686,-13314,6,2,11686,-30.1,333,382,42,746810,46.5
ABplppaaa:172,ABplppaaa,172,11192,-13808,-64,-64,11192,20.9,350,410,37,549801,25.9
ABplppaaaa:230,ABplppaaaa,230,11164,-13836,-33,-23,11164,36.6,344,400,34,419434,19.5
ABplppaaaaa:300,ABplppaaaaa,300,0,0,0,0,0,0,0,0,0,0,0
ABplppaaaap:300,ABplppaaaap,300,0,0,0,0,0,0,0,0,0,0,0
ABplppaaaapa:405,ABplppaaaapa,405,0,0,0,0,0,0,0,0,0,0,0
ABplppaaaapp:405,ABplppaaaapp,405,0,0,0,0,0,0,0,0,0,0,0
ABplppaaap:230,ABplppaaap,230,11318,-13682,66,59,11318,22.6,362,421,31,452734,25.2
ABplppaap:172,ABplppaap,172,11186,-13814,-4,1,11186,33.6,392,410,38,474113,20.7
ABplppaapa:235,ABplppaapa,235,11170,-13830,9,5,11170,51.3,388,384,31,270109,13.5
ABplppaapaa:310,ABplppaapaa,310,0,0,0,0,0,0,0,0,0,0,0
ABplppaapap:310,ABplppaapap,310,0,0,0,0,0,0,0,0,0,0,0
ABplppaapp:235,ABplppaapp,235,11119,-13881,-3,-6,11119,61.4,422,379,32,236334,9.5
ABplppaappa:305,ABplppaappa,305,0,0,0,0,0,0,0,0,0,0,0
ABplppaappp:305,ABplppaappp,305,0,0,0,0,0,0,0,0,0,0,0
ABplppap:133,ABplppap,133,11723,-13277,-18,-20,11723,-32.8,400,376,43,746556,47.6
ABplppapa:172,ABplppapa,172,11317,-13683,-10,-9,11317,7.3,403,408,39,619009,31.3
ABplppapaa:230,ABplppapaa,230,11157,-13843,-71,-83,11157,25.6,380,415,34,428042,24
ABplppapaaa:290,ABplppapaaa,290,0,0,0,0,0,0,0,0,0,0,0
ABplppapaaaa:410,ABplppapaaaa,410,0,0,0,0,0,0,0,0,0,0,0
ABplppapaaap:410,ABplppapaaap,410,0,0,0,0,0,0,0,0,0,0,0
ABplppapaap:290,ABplppapaap,290,0,0,0,0,0,0,0,0,0,0,0
ABplppapap:230,ABplppapap,230,11157,-13843,-41,-40,11157,30.6,417,419,32,362360,22
ABplppapapa:315,ABplppapapa,315,0,0,0,0,0,0,0,0,0,0,0
ABplppapapp:315,ABplppapapp,315,0,0,0,0,0,0,0,0,0,0,0
ABplppapp:172,ABplppapp,172,11244,-13756,-137,-143,11244,14.2,465,396,38,569870,28.6
ABplppappa:230,ABplppappa,230,11247,-13753,39,35,11247,37,441,408,33,387905,19.4
ABplppappaa:310,ABplppappaa,310,0,0,0,0,0,0,0,0,0,0,0
ABplppappap:310,ABplppappap,310,0,0,0,0,0,0,0,0,0,0,0
ABplppappp:230,ABplppappp,230,11183,-13817,-41,-37,11183,45.6,482,405,34,379354,15.9
ABplppapppa:320,ABplppapppa,320,0,0,0,0,0,0,0,0,0,0,0
ABplppapppp:320,ABplppapppp,320,0,0,0,0,0,0,0,0,0,0,0
ABplppp:104,ABplppp,104,12283,-12717,45,45,12283,-23.7,510,377,52,1547563,43.9
ABplpppa:133,ABplpppa,133,11742,-13258,19,22,11742,-21.8,422,412,45,849301,43.1
ABplpppaa:172,ABplpppaa,172,11254,-13746,5,5,11254,28.7,436,421,38,492663,22.7
ABplpppaaa:225,ABplpppaaa,225,11146,-13854,-16,-19,11146,54.8,449,396,32,290051,12.1
ABplpppaaaa:290,ABplpppaaaa,290,0,0,0,0,0,0,0,0,0,0,0
ABplpppaaap:290,ABplpppaaap,290,0,0,0,0,0,0,0,0,0,0,0
ABplpppaap:225,ABplpppaap,225,11257,-13743,-37,-10,11257,59.1,487,383,32,277174,10.4
ABplpppaapa:258,ABplpppaapa,258,0,0,0,0,0,0,0,0,0,0,0
ABplpppaapaa:435,ABplpppaapaa,435,0,0,0,0,0,0,0,0,0,0,0
ABplpppaapap:435,ABplpppaapap,435,0,0,0,0,0,0,0,0,0,0,0
ABplpppaapp:258,ABplpppaapp,258,0,0,0,0,0,0,0,0,0,0,0
ABplpppap:172,ABplpppap,172,11483,-13517,69,89,11483,34.5,498,408,38,513866,20.4
ABplpppapa:225,ABplpppapa,225,12991,-12009,1333,1323,12991,64.7,517,358,35,272637,8.1
ABplpppapaa:275,ABplpppapaa,275,0,0,0,0,0,0,0,0,0,0,0
ABplpppapap:275,ABplpppapap,275,0,0,0,0,0,0,0,0,0,0,0
ABplpppapp:225,ABplpppapp,225,12405,-12595,486,573,12405,64.4,536,320,30,241525,8.3
ABplpppp:133,ABplpppp,133,11851,-13149,-103,-54,11851,-16.8,496,395,46,852379,41.1
ABplppppa:172,ABplppppa,172,11250,-13750,-55,-43,11250,47.9,451,393,39,390429,14.9
ABplppppaa:220,ABplppppaa,220,11208,-13792,-49,-32,11208,65.1,441,355,31,212086,8
ABplppppaaa:290,ABplppppaaa,290,0,0,0,0,0,0,0,0,0,0,0
ABplppppaap:290,ABplppppaap,290,0,0,0,0,0,0,0,0,0,0,0
ABplppppap:220,ABplppppap,220,11452,-13548,-113,-82,11452,63.2,478,345,33,220706,8.8
ABplppppapa:280,ABplppppapa,280,0,0,0,0,0,0,0,0,0,0,0
ABplppppapp:280,ABplppppapp,280,0,0,0,0,0,0,0,0,0,0,0
ABplppppp:172,ABplppppp,172,11447,-13553,-22,1,11447,65.6,484,370,40,316202,7.8
ABplpppppa:222,ABplpppppa,222,12450,-12550,616,652,12450,64.7,482,303,34,216651,8.1
ABplpppppaa:290,ABplpppppaa,290,0,0,0,0,0,0,0,0,0,0,0
ABplpppppap:290,ABplpppppap,290,0,0,0,0,0,0,0,0,0,0,0
ABplpppppp:222,ABplpppppp,222,12952,-12048,991,1024,12952,65,517,283,32,216821,8
ABplppppppa:290,ABplppppppa,290,0,0,0,0,0,0,0,0,0,0,0
ABplppppppp:290,ABplppppppp,290,0,0,0,0,0,0,0,0,0,0,0
ABpr:34,ABpr,34,11558,-13442,272,268,11558,33.2,453,181,72,1565482,20.9
ABpra:52,ABpra,52,11833,-13167,287,287,11833,41.7,421,137,65,1206398,17.5
ABpraa:74,ABpraa,74,12092,-12908,218,221,12092,36.6,376,113,61,1304457,19.5
ABpraaa:104,ABpraaa,104,12074,-12926,79,80,12074,19.9,291,102,54,1284165,26.3
ABpraaaa:133,ABpraaaa,133,11541,-13459,35,35,11541,33.1,256,114,45,614854,20.9
ABpraaaaa:172,ABpraaaaa,172,11352,-13648,24,27,11352,9.8,190,124,37,706771,30.3
ABpraaaaaa:235,ABpraaaaaa,235,11385,-13615,55,45,11385,13.6,177,133,33,590215,28.8
ABpraaaaaaa:315,ABpraaaaaaa,315,0,0,0,0,0,0,0,0,0,0,0
ABpraaaaaap:315,ABpraaaaaap,315,0,0,0,0,0,0,0,0,0,0,0
ABpraaaaap:235,ABpraaaaap,235,11344,-13656,41,44,11344,2.6,203,109,31,479442,33.2
ABpraaaaapd:325,ABpraaaaapd,325,0,0,0,0,0,0,0,0,0,0,0
ABpraaaaapv:325,ABpraaaaapv,325,0,0,0,0,0,0,0,0,0,0,0
ABpraaaap:172,ABpraaaap,172,11403,-13597,28,26,11403,9,241,109,39,752375,30.6
ABpraaaapa:225,ABpraaaapa,225,11295,-13705,-10,-28,11295,12.8,228,122,33,554704,29.1
ABpraaaapad:305,ABpraaaapad,305,0,0,0,0,0,0,0,0,0,0,0
ABpraaaapav:305,ABpraaaapav,305,0,0,0,0,0,0,0,0,0,0,0
ABpraaaapp:225,ABpraaaapp,225,11232,-13768,-38,-40,11232,3.2,255,95,32,512123,33
ABpraaaappa:285,ABpraaaappa,285,0,0,0,0,0,0,0,0,0,0,0
ABpraaaappp:285,ABpraaaappp,285,0,0,0,0,0,0,0,0,0,0,0
ABpraaaapppa:380,ABpraaaapppa,380,0,0,0,0,0,0,0,0,0,0,0
ABpraaaapppp:380,ABpraaaapppp,380,0,0,0,0,0,0,0,0,0,0,0
ABpraaap:133,ABpraaap,133,11704,-13296,41,46,11704,10.7,316,93,46,762562,30
ABpraaapa:172,ABpraaapa,172,11386,-13614,-15,-17,11386,-5.4,217,131,37,689116,36.5
ABpraaapaa:225,ABpraaapaa,225,11281,-13719,-70,-69,11281,2.3,203,163,30,466352,33.4
ABpraaapaad:290,ABpraaapaad,290,0,0,0,0,0,0,0,0,0,0,0
ABpraaapaav:290,ABpraaapaav,290,0,0,0,0,0,0,0,0,0,0,0
ABpraaapap:225,ABpraaapap,225,11326,-13674,-32,-24,11326,-11.6,222,135,35,681531,39
ABpraaapapa:300,ABpraaapapa,300,0,0,0,0,0,0,0,0,0,0,0
ABpraaapapaa:405,ABpraaapapaa,405,0,0,0,0,0,0,0,0,0,0,0
ABpraaapapap:405,ABpraaapapap,405,0,0,0,0,0,0,0,0,0,0,0
ABpraaapapp:300,ABpraaapapp,300,0,0,0,0,0,0,0,0,0,0,0
ABpraaapp:172,ABpraaapp,172,11363,-13637,-44,-40,11363,-7.3,278,124,41,798251,37.3
ABpraaappa:215,ABpraaappa,215,11275,-13725,-69,-76,11275,0.4,253,146,32,524774,34.2
ABpraaappaa:280,ABpraaappaa,280,0,0,0,0,0,0,0,0,0,0,0
ABpraaappap:280,ABpraaappap,280,0,0,0,0,0,0,0,0,0,0,0
ABpraaappp:215,ABpraaappp,215,11253,-13747,-76,-78,11253,-5.7,293,123,36,595488,36.6
ABpraaapppa:260,ABpraaapppa,260,11288,-13712,-217,-222,11288,2.4,289,148,30,372215,33.3
ABpraaapppaa:350,ABpraaapppaa,350,0,0,0,0,0,0,0,0,0,0,0
ABpraaapppap:350,ABpraaapppap,350,0,0,0,0,0,0,0,0,0,0,0
ABpraaapppp:260,ABpraaapppp,260,11464,-13536,82,69,11464,-16.7,301,110,30,376412,41
ABpraaappppa:350,ABpraaappppa,350,0,0,0,0,0,0,0,0,0,0,0
ABpraaappppp:350,ABpraaappppp,350,0,0,0,0,0,0,0,0,0,0,0
ABpraap:104,ABpraap,104,11887,-13113,12,12,11887,48.9,373,136,53,687758,14.5
ABpraapa:133,ABpraapa,133,11655,-13345,48,49,11655,29.6,365,90,45,618747,22.4
ABpraapaa:172,ABpraapaa,172,11335,-13665,-61,-63,11335,-30.1,273,123,39,769108,46.5
ABpraapaaa:230,ABpraapaaa,230,11282,-13718,-51,-49,11282,-38.1,181,172,33,528099,49.7
ABpraapaaaa:305,ABpraapaaaa,305,0,0,0,0,0,0,0,0,0,0,0
ABpraapaaap:305,ABpraapaaap,305,0,0,0,0,0,0,0,0,0,0,0
ABpraapaap:230,ABpraapaap,230,11325,-13675,-31,-47,11325,-35,227,149,33,504944,48.5
ABpraapaapa:290,ABpraapaapa,290,0,0,0,0,0,0,0,0,0,0,0
ABpraapaapp:290,ABpraapaapp,290,0,0,0,0,0,0,0,0,0,0,0
ABpraapap:172,ABpraapap,172,11343,-13657,-68,-73,11343,-29.1,329,120,38,740081,46.1
ABpraapapa:230,ABpraapapa,230,11325,-13675,-51,-58,11325,-23.4,251,125,32,538290,43.8
ABpraapapaa:310,ABpraapapaa,310,0,0,0,0,0,0,0,0,0,0,0
ABpraapapap:310,ABpraapapap,310,0,0,0,0,0,0,0,0,0,0,0
ABpraapapp:230,ABpraapapp,230,11316,-13684,-76,-87,11316,-28.1,292,132,34,567579,45.7
ABpraapappa:290,ABpraapappa,290,0,0,0,0,0,0,0,0,0,0,0
ABpraapappp:290,ABpraapappp,290,0,0,0,0,0,0,0,0,0,0,0
ABpraapapppa:395,ABpraapapppa,395,0,0,0,0,0,0,0,0,0,0,0
ABpraapapppp:395,ABpraapapppp,395,0,0,0,0,0,0,0,0,0,0,0
ABpraapp:133,ABpraapp,133,11649,-13351,-47,-48,11649,20.1,430,115,47,676470,26.2
ABpraappa:172,ABpraappa,172,11333,-13667,-48,-50,11333,-15.9,356,92,38,778804,40.8
ABpraappaa:230,ABpraappaa,230,11302,-13698,11,15,11302,-17.7,275,89,30,445907,41.5
ABpraappap:230,ABpraappap,230,11288,-13712,-88,-93,11288,-11.7,324,92,33,528501,39
ABpraappp:172,ABpraappp,172,11325,-13675,-140,-143,11325,-12.1,417,112,42,831414,39.2
ABpraapppa:220,ABpraapppa,220,11320,-13680,-57,-64,11320,-3.3,360,87,34,544481,35.6
ABpraapppp:220,ABpraapppp,220,11299,-13701,-75,-87,11299,12.8,402,91,36,605352,29.1
ABprap:74,ABprap,74,12235,-12765,264,264,12235,14,488,136,60,1646685,28.6
ABprapa:104,ABprapa,104,12272,-12728,201,202,12272,9.7,427,108,52,1261177,30.4
ABprapaa:133,ABprapaa,133,11815,-13185,128,130,11815,-7.2,414,96,44,823453,37.2
ABprapaaa:172,ABprapaaa,172,11422,-13578,29,33,11422,-38.5,392,127,38,691261,49.9
ABprapaaaa:222,ABprapaaaa,222,11396,-13604,8,-2,11396,-22.5,353,119,34,522318,43.4
ABprapaaaaa:310,ABprapaaaaa,310,0,0,0,0,0,0,0,0,0,0,0
ABprapaaaap:310,ABprapaaaap,310,0,0,0,0,0,0,0,0,0,0,0
ABprapaaaapa:425,ABprapaaaapa,425,0,0,0,0,0,0,0,0,0,0,0
ABprapaaaapp:425,ABprapaaaapp,425,0,0,0,0,0,0,0,0,0,0,0
ABprapaaap:222,ABprapaaap,222,11321,-13679,-143,-162,11321,-19.5,387,120,32,467578,42.2
ABprapaaapa:305,ABprapaaapa,305,0,0,0,0,0,0,0,0,0,0,0
ABprapaaapad:425,ABprapaaapad,425,0,0,0,0,0,0,0,0,0,0,0
ABprapaaapav:425,ABprapaaapav,425,0,0,0,0,0,0,0,0,0,0,0
ABprapaaapp:305,ABprapaaapp,305,0,0,0,0,0,0,0,0,0,0,0
ABprapaap:172,ABprapaap,172,11404,-13596,7,8,11404,-31.4,449,128,38,723739,47
ABprapaapa:225,ABprapaapa,225,11262,-13738,-22,-18,11262,-17.8,400,89,31,462723,41.5
ABprapaapp:225,ABprapaapp,225,11318,-13682,-107,-76,11318,-6.4,438,93,35,556224,36.9
ABprapap:133,ABprapap,133,11941,-13059,18,59,11941,-7.3,489,121,46,887912,37.3
ABprapapa:172,ABprapapa,172,11447,-13553,24,25,11447,-25.3,498,128,41,791152,44.6
ABprapapaa:220,ABprapapaa,220,11374,-13626,-281,-201,11374,-15.1,520,122,34,579340,40.4
ABprapapaaa:550,ABprapapaaa,550,0,0,0,0,0,0,0,0,0,0,0
ABprapapaap:550,ABprapapaap,550,0,0,0,0,0,0,0,0,0,0,0
ABprapapap:220,ABprapapap,220,11334,-13666,-188,-187,11334,3.6,558,134,36,674036,32.8
ABprapapp:172,ABprapapp,172,11406,-13594,-41,-42,11406,-4.5,563,158,41,694998,36.1
ABprapappa:220,ABprapappa,220,11344,-13656,-42,-52,11344,19.7,568,140,35,618108,26.3
ABprapappp:220,ABprapappp,220,11346,-13654,-90,-64,11346,35.2,590,179,34,456105,20.1
ABprapapppa:300,ABprapapppa,300,0,0,0,0,0,0,0,0,0,0,0
ABprapapppp:300,ABprapapppp,300,0,0,0,0,0,0,0,0,0,0,0
ABprapappppa:395,ABprapappppa,395,0,0,0,0,0,0,0,0,0,0,0
ABprapappppaa:480,ABprapappppaa,480,0,0,0,0,0,0,0,0,0,0,0
ABprapappppap:480,ABprapappppap,480,0,0,0,0,0,0,0,0,0,0,0
ABprapappppp:395,ABprapappppp,395,0,0,0,0,0,0,0,0,0,0,0
ABprapp:104,ABprapp,104,12258,-12742,177,177,12258,12.5,508,161,50,975713,29.3
ABprappa:133,ABprappa,133,11694,-13306,45,45,11694,18.4,511,137,45,659176,26.9
ABprappaa:172,ABprappaa,172,11476,-13524,90,93,11476,-1.7,464,98,40,815787,35
ABprappaaa:218,ABprappaaa,218,11380,-13620,72,74,11380,14.7,441,90,35,603194,28.3
ABprappaap:218,ABprappaap,218,11314,-13686,-68,-42,11314,21.2,484,98,34,507666,25.8
ABprappap:172,ABprappap,172,11508,-13492,96,93,11508,5.9,516,120,41,836727,31.9
ABprappapa:218,ABprappapa,218,14017,-10983,2328,2323,14017,-6.2,483,104,34,557097,36.8
ABprappapp:218,ABprappapp,218,14050,-10950,2317,2380,14050,10.3,525,113,34,584904,30.1
ABprappp:133,ABprappp,133,11751,-13249,-21,43,11751,8.3,574,185,45,744280,30.9
ABprapppa:172,ABprapppa,172,11251,-13749,-45,-47,11251,30.9,530,130,38,604593,21.8
ABprapppaa:230,ABprapppaa,230,11328,-13672,-103,-104,11328,33.5,507,129,33,470259,20.8
ABprapppaaa:310,ABprapppaaa,310,0,0,0,0,0,0,0,0,0,0,0
ABprapppaap:310,ABprapppaap,310,0,0,0,0,0,0,0,0,0,0,0
ABprapppap:230,ABprapppap,230,11398,-13602,-74,-66,11398,43.4,536,151,33,414418,16.8
ABprapppapa:290,ABprapppapa,290,0,0,0,0,0,0,0,0,0,0,0
ABprapppapp:290,ABprapppapp,290,0,0,0,0,0,0,0,0,0,0,0
ABprapppappa:405,ABprapppappa,405,0,0,0,0,0,0,0,0,0,0,0
ABprapppappp:405,ABprapppappp,405,0,0,0,0,0,0,0,0,0,0,0
ABprapppp:172,ABprapppp,172,11273,-13727,-116,-69,11273,40.7,565,154,38,490354,17.9
ABprappppa:230,ABprappppa,230,11239,-13761,-36,-17,11239,41.4,572,153,32,412927,17.6
ABprappppp:230,ABprappppp,230,11320,-13680,-184,-139,11320,57.8,568,198,33,363311,10.9
ABprp:52,ABprp,52,11616,-13384,102,102,11616,47.9,511,238,65,847010,14.9
ABprpa:74,ABprpa,74,11781,-13219,30,30,11781,57.7,476,197,58,648829,10.9
ABprpaa:104,ABprpaa,104,11836,-13164,-30,-31,11836,52.1,459,125,51,716166,13.2
ABprpaaa:133,ABprpaaa,133,11456,-13544,-33,-33,11456,53.3,370,108,44,379459,12.7
ABprpaaaa:172,ABprpaaaa,172,11246,-13754,-51,-57,11246,28.9,260,112,38,554726,22.6
ABprpaaaaa:222,ABprpaaaaa,222,11201,-13799,-84,-88,11201,41,233,140,34,478647,17.7
ABprpaaaaaa:290,ABprpaaaaaa,290,0,0,0,0,0,0,0,0,0,0,0
ABprpaaaaap:290,ABprpaaaaap,290,0,0,0,0,0,0,0,0,0,0,0
ABprpaaaap:222,ABprpaaaap,222,11143,-13857,-60,-65,11143,44.2,269,112,36,540730,16.4
ABprpaaaapa:290,ABprpaaaapa,290,0,0,0,0,0,0,0,0,0,0,0
ABprpaaaapp:290,ABprpaaaapp,290,0,0,0,0,0,0,0,0,0,0,0
ABprpaaap:172,ABprpaaap,172,11231,-13769,-25,-26,11231,22.1,311,80,38,569227,25.4
ABprpaaapa:222,ABprpaaapa,222,11184,-13816,1,-3,11184,32.8,249,96,34,512655,21.1
ABprpaaapaa:310,ABprpaaapaa,310,0,0,0,0,0,0,0,0,0,0,0
ABprpaaapap:310,ABprpaaapap,310,0,0,0,0,0,0,0,0,0,0,0
ABprpaaapp:222,ABprpaaapp,222,11136,-13864,-65,-64,11136,31.4,294,88,35,556218,21.6
ABprpaaappa:290,ABprpaaappa,290,0,0,0,0,0,0,0,0,0,0,0
ABprpaaappaa:406,ABprpaaappaa,406,0,0,0,0,0,0,0,0,0,0,0
ABprpaaappap:406,ABprpaaappap,406,0,0,0,0,0,0,0,0,0,0,0
ABprpaaappp:290,ABprpaaappp,290,0,0,0,0,0,0,0,0,0,0,0
ABprpaap:133,ABprpaap,133,11512,-13488,-53,-52,11512,43.6,451,118,44,424984,16.7
ABprpaapa:172,ABprpaapa,172,11331,-13669,-17,-24,11331,6,324,95,38,641339,31.9
ABprpaapaa:222,ABprpaapaa,222,11258,-13742,-104,-72,11258,21.7,257,140,34,560768,25.6
ABprpaapaaa:300,ABprpaapaaa,300,0,0,0,0,0,0,0,0,0,0,0
ABprpaapaap:300,ABprpaapaap,300,0,0,0,0,0,0,0,0,0,0,0
ABprpaapap:222,ABprpaapap,222,11220,-13780,-55,-71,11220,17.1,287,105,33,520946,27.4
ABprpaapapa:300,ABprpaapapa,300,0,0,0,0,0,0,0,0,0,0,0
ABprpaapapp:300,ABprpaapapp,300,0,0,0,0,0,0,0,0,0,0,0
ABprpaapp:172,ABprpaapp,172,11247,-13753,-134,-137,11247,7.7,374,112,40,686256,31.2
ABprpaappa:215,ABprpaappa,215,11199,-13801,-75,-81,11199,11.3,316,101,34,508462,29.7
ABprpaappaa:297,ABprpaappaa,297,0,0,0,0,0,0,0,0,0,0,0
ABprpaappap:297,ABprpaappap,297,0,0,0,0,0,0,0,0,0,0,0
ABprpaappp:215,ABprpaappp,215,11212,-13788,-24,-23,11212,17,336,76,35,530151,27.5
